"","stratumid","clusterid","urban_cluster","psweight_1year","level1id","level2id","level3id","protected_at_birth_to_analyze","level3name","level2name","level1name"
"2516",7,190,0,4026.91802182079,1,2,7,0,"District 07","Upper Province","Harmonia"
"2517",1,5,0,1904.19617058432,1,2,1,1,"District 01","Upper Province","Harmonia"
"2518",2,39,1,1007.60268958534,1,2,2,1,"District 02","Upper Province","Harmonia"
"2519",2,31,0,926.482134067874,1,2,2,1,"District 02","Upper Province","Harmonia"
"2520",2,45,1,903.511502644703,1,2,2,0,"District 02","Upper Province","Harmonia"
"2521",7,189,0,4286.16167129424,1,2,7,1,"District 07","Upper Province","Harmonia"
"2522",7,189,0,4286.16167129424,1,2,7,1,"District 07","Upper Province","Harmonia"
"2523",8,231,0,2979.86058110089,1,2,8,1,"District 08","Upper Province","Harmonia"
"2524",2,49,1,963.214905903164,1,2,2,1,"District 02","Upper Province","Harmonia"
"2525",2,37,1,946.535859913499,1,2,2,1,"District 02","Upper Province","Harmonia"
"2526",2,42,1,885.221796113434,1,2,2,1,"District 02","Upper Province","Harmonia"
"2527",10,287,1,684.883704782806,1,2,10,1,"District 10","Upper Province","Harmonia"
"2528",1,3,1,1988.20482516892,1,2,1,1,"District 01","Upper Province","Harmonia"
"2529",2,38,1,881.65235338717,1,2,2,1,"District 02","Upper Province","Harmonia"
"2530",10,271,0,708.002142075052,1,2,10,1,"District 10","Upper Province","Harmonia"
"2531",1,29,1,1869.09578034314,1,2,1,1,"District 01","Upper Province","Harmonia"
"2532",7,188,1,4043.22133365003,1,2,7,1,"District 07","Upper Province","Harmonia"
"2533",2,58,1,1031.36690396235,1,2,2,1,"District 02","Upper Province","Harmonia"
"2534",10,287,1,684.883704782806,1,2,10,1,"District 10","Upper Province","Harmonia"
"2535",8,223,1,2865.73826097362,1,2,8,1,"District 08","Upper Province","Harmonia"
"2536",7,187,0,4418.91889120158,1,2,7,1,"District 07","Upper Province","Harmonia"
"2537",7,187,0,4418.91889120158,1,2,7,1,"District 07","Upper Province","Harmonia"
"2538",10,289,1,699.152115299114,1,2,10,1,"District 10","Upper Province","Harmonia"
"2539",10,297,0,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"2540",10,273,1,705.02734315877,1,2,10,1,"District 10","Upper Province","Harmonia"
"2541",7,186,1,4092.93307135884,1,2,7,1,"District 07","Upper Province","Harmonia"
"2542",1,5,0,1904.19617058432,1,2,1,0,"District 01","Upper Province","Harmonia"
"2543",1,17,1,1940.64011643282,1,2,1,1,"District 01","Upper Province","Harmonia"
"2544",7,186,1,4092.93307135884,1,2,7,1,"District 07","Upper Province","Harmonia"
"2545",1,15,0,2017.87952405204,1,2,1,1,"District 01","Upper Province","Harmonia"
"2546",7,186,1,4092.93307135884,1,2,7,1,"District 07","Upper Province","Harmonia"
"2547",8,227,1,3301.21809474902,1,2,8,1,"District 08","Upper Province","Harmonia"
"2548",1,3,1,1988.20482516892,1,2,1,1,"District 01","Upper Province","Harmonia"
"2549",2,52,0,1066.58431043911,1,2,2,1,"District 02","Upper Province","Harmonia"
"2550",10,284,1,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"2551",10,284,1,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"2552",2,48,1,993.862652909174,1,2,2,1,"District 02","Upper Province","Harmonia"
"2553",7,206,1,4059.65719272991,1,2,7,1,"District 07","Upper Province","Harmonia"
"2554",1,1,1,1931.39897302124,1,2,1,1,"District 01","Upper Province","Harmonia"
"2555",7,185,1,4778.35248522276,1,2,7,1,"District 07","Upper Province","Harmonia"
"2556",8,223,1,2865.73826097362,1,2,8,1,"District 08","Upper Province","Harmonia"
"2557",2,41,1,1071.81266490205,1,2,2,1,"District 02","Upper Province","Harmonia"
"2558",7,184,0,4286.16167129424,1,2,7,1,"District 07","Upper Province","Harmonia"
"2559",1,27,1,1682.9617607239,1,2,1,1,"District 01","Upper Province","Harmonia"
"2560",8,225,0,2715.51811019678,1,2,8,0,"District 08","Upper Province","Harmonia"
"2561",1,7,1,1886.4827178347,1,2,1,1,"District 01","Upper Province","Harmonia"
"2562",7,200,1,4560.16287402537,1,2,7,1,"District 07","Upper Province","Harmonia"
"2563",8,232,1,3033.55176274235,1,2,8,1,"District 08","Upper Province","Harmonia"
"2564",7,183,1,4249.68369962365,1,2,7,0,"District 07","Upper Province","Harmonia"
"2565",8,220,0,2841.55481573334,1,2,8,1,"District 08","Upper Province","Harmonia"
"2566",7,183,1,4249.68369962365,1,2,7,1,"District 07","Upper Province","Harmonia"
"2567",10,296,1,739.191663752367,1,2,10,1,"District 10","Upper Province","Harmonia"
"2568",8,212,0,3117.81708948519,1,2,8,0,"District 08","Upper Province","Harmonia"
"2569",7,183,1,4249.68369962365,1,2,7,0,"District 07","Upper Province","Harmonia"
"2570",10,272,1,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"2571",7,203,0,4380.15644478753,1,2,7,0,"District 07","Upper Province","Harmonia"
"2572",10,291,0,723.260808930118,1,2,10,0,"District 10","Upper Province","Harmonia"
"2573",7,182,1,4092.93307135884,1,2,7,0,"District 07","Upper Province","Harmonia"
"2574",10,283,1,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"2575",7,182,1,4092.93307135884,1,2,7,1,"District 07","Upper Province","Harmonia"
"2576",7,205,0,4178.55928624082,1,2,7,1,"District 07","Upper Province","Harmonia"
"2577",8,224,1,2993.10440590578,1,2,8,1,"District 08","Upper Province","Harmonia"
"2578",7,181,0,4666.70873556802,1,2,7,1,"District 07","Upper Province","Harmonia"
"2579",7,209,0,4196.11625803175,1,2,7,0,"District 07","Upper Province","Harmonia"
"2580",7,181,0,4666.70873556802,1,2,7,1,"District 07","Upper Province","Harmonia"
"2581",7,181,0,4666.70873556802,1,2,7,1,"District 07","Upper Province","Harmonia"
"2582",8,230,0,2817.77611434645,1,2,8,1,"District 08","Upper Province","Harmonia"
"2583",1,13,1,1748.24907040716,1,2,1,1,"District 01","Upper Province","Harmonia"
"2584",7,210,0,4895.46896770371,1,2,7,1,"District 07","Upper Province","Harmonia"
"2585",10,292,0,687.690605212243,1,2,10,0,"District 10","Upper Province","Harmonia"
"2586",10,296,1,739.191663752367,1,2,10,1,"District 10","Upper Province","Harmonia"
"2587",1,15,0,2017.87952405204,1,2,1,0,"District 01","Upper Province","Harmonia"
"2588",8,223,1,2865.73826097362,1,2,8,1,"District 08","Upper Province","Harmonia"
"2589",1,19,0,2027.9689216723,1,2,1,1,"District 01","Upper Province","Harmonia"
"2590",1,14,1,1682.9617607239,1,2,1,1,"District 01","Upper Province","Harmonia"
"2591",2,32,1,896.105670655812,1,2,2,1,"District 02","Upper Province","Harmonia"
"2592",10,290,1,726.391808102976,1,2,10,1,"District 10","Upper Province","Harmonia"
"2593",1,26,0,1628.89070013839,1,2,1,0,"District 01","Upper Province","Harmonia"
"2594",8,239,1,3033.55176274235,1,2,8,1,"District 08","Upper Province","Harmonia"
"2595",7,210,0,4895.46896770371,1,2,7,1,"District 07","Upper Province","Harmonia"
"2596",7,182,1,4092.93307135884,1,2,7,1,"District 07","Upper Province","Harmonia"
"2597",1,27,1,1682.9617607239,1,2,1,1,"District 01","Upper Province","Harmonia"
"2598",8,238,0,2841.55481573334,1,2,8,1,"District 08","Upper Province","Harmonia"
"2599",7,201,1,4688.61816625144,1,2,7,1,"District 07","Upper Province","Harmonia"
"2600",8,216,1,3317.48025285124,1,2,8,0,"District 08","Upper Province","Harmonia"
"2601",2,35,1,1056.27914801941,1,2,2,0,"District 02","Upper Province","Harmonia"
"2602",2,48,1,993.862652909174,1,2,2,1,"District 02","Upper Province","Harmonia"
"2603",2,52,0,1066.58431043911,1,2,2,1,"District 02","Upper Province","Harmonia"
"2604",2,55,0,938.411088583769,1,2,2,1,"District 02","Upper Province","Harmonia"
"2605",7,194,1,4109.77641733151,1,2,7,1,"District 07","Upper Province","Harmonia"
"2606",7,205,0,4178.55928624082,1,2,7,0,"District 07","Upper Province","Harmonia"
"2607",10,272,1,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"2608",2,48,1,993.862652909174,1,2,2,0,"District 02","Upper Province","Harmonia"
"2609",2,60,0,980.492303318467,1,2,2,0,"District 02","Upper Province","Harmonia"
"2610",2,45,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"2611",1,2,1,1763.45123623678,1,2,1,1,"District 01","Upper Province","Harmonia"
"2612",2,59,1,1036.25489876786,1,2,2,1,"District 02","Upper Province","Harmonia"
"2613",2,32,1,896.105670655812,1,2,2,1,"District 02","Upper Province","Harmonia"
"2614",8,226,0,3222.24158530527,1,2,8,1,"District 08","Upper Province","Harmonia"
"2615",1,18,1,1648.75522087179,1,2,1,1,"District 01","Upper Province","Harmonia"
"2616",8,220,0,2841.55481573334,1,2,8,1,"District 08","Upper Province","Harmonia"
"2617",10,294,0,818.519549618475,1,2,10,1,"District 10","Upper Province","Harmonia"
"2618",8,222,1,2704.6124149751,1,2,8,1,"District 08","Upper Province","Harmonia"
"2619",8,225,0,2715.51811019678,1,2,8,1,"District 08","Upper Province","Harmonia"
"2620",2,57,0,967.476918761143,1,2,2,1,"District 02","Upper Province","Harmonia"
"2621",1,10,0,1949.9701169926,1,2,1,1,"District 01","Upper Province","Harmonia"
"2622",1,13,1,1748.24907040716,1,2,1,1,"District 01","Upper Province","Harmonia"
"2623",7,190,0,4026.91802182079,1,2,7,1,"District 07","Upper Province","Harmonia"
"2624",7,184,0,4286.16167129424,1,2,7,1,"District 07","Upper Province","Harmonia"
"2625",2,47,1,942.455963965596,1,2,2,1,"District 02","Upper Province","Harmonia"
"2626",10,291,0,723.260808930118,1,2,10,1,"District 10","Upper Province","Harmonia"
"2627",2,33,1,922.572926751132,1,2,2,1,"District 02","Upper Province","Harmonia"
"2628",2,38,1,881.65235338717,1,2,2,1,"District 02","Upper Province","Harmonia"
"2629",10,273,1,705.02734315877,1,2,10,1,"District 10","Upper Province","Harmonia"
"2630",7,207,1,4361.02912406793,1,2,7,0,"District 07","Upper Province","Harmonia"
"2631",2,36,1,971.776816177859,1,2,2,0,"District 02","Upper Province","Harmonia"
"2632",8,221,1,3237.73313138847,1,2,8,0,"District 08","Upper Province","Harmonia"
"2633",10,274,1,742.462423326493,1,2,10,1,"District 10","Upper Province","Harmonia"
"2634",7,190,0,4026.91802182079,1,2,7,1,"District 07","Upper Province","Harmonia"
"2635",7,199,0,4286.16167129424,1,2,7,1,"District 07","Upper Province","Harmonia"
"2636",1,19,0,2027.9689216723,1,2,1,1,"District 01","Upper Province","Harmonia"
"2637",7,192,0,4645.00311354212,1,2,7,1,"District 07","Upper Province","Harmonia"
"2638",1,22,0,1763.45123623678,1,2,1,1,"District 01","Upper Province","Harmonia"
"2639",10,300,1,810.611148172886,1,2,10,1,"District 10","Upper Province","Harmonia"
"2640",10,273,1,705.02734315877,1,2,10,1,"District 10","Upper Province","Harmonia"
"2641",7,197,1,4178.55928624082,1,2,7,1,"District 07","Upper Province","Harmonia"
"2642",10,291,0,723.260808930118,1,2,10,1,"District 10","Upper Province","Harmonia"
"2643",1,17,1,1940.64011643282,1,2,1,1,"District 01","Upper Province","Harmonia"
"2644",2,39,1,1007.60268958534,1,2,2,1,"District 02","Upper Province","Harmonia"
"2645",10,286,0,780.448872892034,1,2,10,0,"District 10","Upper Province","Harmonia"
"2646",10,293,1,830.675780553403,1,2,10,0,"District 10","Upper Province","Harmonia"
"2647",10,271,0,708.002142075052,1,2,10,1,"District 10","Upper Province","Harmonia"
"2648",10,299,1,791.492960715978,1,2,10,1,"District 10","Upper Province","Harmonia"
"2649",8,213,1,3285.11459184781,1,2,8,1,"District 08","Upper Province","Harmonia"
"2650",1,10,0,1949.9701169926,1,2,1,1,"District 01","Upper Province","Harmonia"
"2651",7,196,1,4895.46896770371,1,2,7,0,"District 07","Upper Province","Harmonia"
"2652",8,214,1,2853.59530224068,1,2,8,1,"District 08","Upper Province","Harmonia"
"2653",10,300,1,810.611148172886,1,2,10,1,"District 10","Upper Province","Harmonia"
"2654",10,294,0,818.519549618475,1,2,10,1,"District 10","Upper Province","Harmonia"
"2655",10,293,1,830.675780553403,1,2,10,1,"District 10","Upper Province","Harmonia"
"2656",7,210,0,4895.46896770371,1,2,7,1,"District 07","Upper Province","Harmonia"
"2657",1,16,1,2017.87952405204,1,2,1,1,"District 01","Upper Province","Harmonia"
"2658",10,277,0,699.152115299114,1,2,10,1,"District 10","Upper Province","Harmonia"
"2659",2,36,1,971.776816177859,1,2,2,1,"District 02","Upper Province","Harmonia"
"2660",8,217,1,2953.7214531965,1,2,8,1,"District 08","Upper Province","Harmonia"
"2661",1,7,1,1886.4827178347,1,2,1,1,"District 01","Upper Province","Harmonia"
"2662",1,15,0,2017.87952405204,1,2,1,1,"District 01","Upper Province","Harmonia"
"2663",2,48,1,993.862652909174,1,2,2,1,"District 02","Upper Province","Harmonia"
"2664",1,3,1,1988.20482516892,1,2,1,1,"District 01","Upper Province","Harmonia"
"2665",2,33,1,922.572926751132,1,2,2,1,"District 02","Upper Province","Harmonia"
"2666",1,7,1,1886.4827178347,1,2,1,0,"District 01","Upper Province","Harmonia"
"2667",1,3,1,1988.20482516892,1,2,1,1,"District 01","Upper Province","Harmonia"
"2668",1,8,1,1904.19617058432,1,2,1,0,"District 01","Upper Province","Harmonia"
"2669",10,287,1,684.883704782806,1,2,10,0,"District 10","Upper Province","Harmonia"
"2670",1,12,1,1931.39897302124,1,2,1,1,"District 01","Upper Province","Harmonia"
"2671",10,291,0,723.260808930118,1,2,10,1,"District 10","Upper Province","Harmonia"
"2672",10,279,0,726.391808102976,1,2,10,1,"District 10","Upper Province","Harmonia"
"2673",8,225,0,2715.51811019678,1,2,8,0,"District 08","Upper Province","Harmonia"
"2674",2,45,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"2675",7,200,1,4560.16287402537,1,2,7,1,"District 07","Upper Province","Harmonia"
"2676",7,186,1,4092.93307135884,1,2,7,1,"District 07","Upper Province","Harmonia"
"2677",2,60,0,980.492303318467,1,2,2,1,"District 02","Upper Province","Harmonia"
"2678",10,282,1,711.002151151641,1,2,10,1,"District 10","Upper Province","Harmonia"
"2679",7,206,1,4059.65719272991,1,2,7,1,"District 07","Upper Province","Harmonia"
"2680",10,279,0,726.391808102976,1,2,10,1,"District 10","Upper Province","Harmonia"
"2681",1,2,1,1763.45123623678,1,2,1,0,"District 01","Upper Province","Harmonia"
"2682",7,208,1,4458.37352415874,1,2,7,1,"District 07","Upper Province","Harmonia"
"2683",7,209,0,4196.11625803175,1,2,7,1,"District 07","Upper Province","Harmonia"
"2684",7,204,1,4249.68369962365,1,2,7,1,"District 07","Upper Province","Harmonia"
"2685",7,209,0,4196.11625803175,1,2,7,1,"District 07","Upper Province","Harmonia"
"2686",1,22,0,1763.45123623678,1,2,1,1,"District 01","Upper Province","Harmonia"
"2687",2,42,1,885.221796113434,1,2,2,1,"District 02","Upper Province","Harmonia"
"2688",8,239,1,3033.55176274235,1,2,8,1,"District 08","Upper Province","Harmonia"
"2689",10,279,0,726.391808102976,1,2,10,1,"District 10","Upper Province","Harmonia"
"2690",10,281,0,690.520607702829,1,2,10,1,"District 10","Upper Province","Harmonia"
"2691",10,280,0,766.194098957933,1,2,10,1,"District 10","Upper Province","Harmonia"
"2692",8,217,1,2953.7214531965,1,2,8,0,"District 08","Upper Province","Harmonia"
"2693",7,199,0,4286.16167129424,1,2,7,1,"District 07","Upper Province","Harmonia"
"2694",7,184,0,4286.16167129424,1,2,7,1,"District 07","Upper Province","Harmonia"
"2695",10,299,1,791.492960715978,1,2,10,1,"District 10","Upper Province","Harmonia"
"2696",2,47,1,942.455963965596,1,2,2,1,"District 02","Upper Province","Harmonia"
"2697",7,194,1,4109.77641733151,1,2,7,1,"District 07","Upper Province","Harmonia"
"2698",10,280,0,766.194098957933,1,2,10,0,"District 10","Upper Province","Harmonia"
"2699",8,232,1,3033.55176274235,1,2,8,1,"District 08","Upper Province","Harmonia"
"2700",10,299,1,791.492960715978,1,2,10,1,"District 10","Upper Province","Harmonia"
"2701",1,2,1,1763.45123623678,1,2,1,1,"District 01","Upper Province","Harmonia"
"2702",10,299,1,791.492960715978,1,2,10,1,"District 10","Upper Province","Harmonia"
"2703",2,35,1,1056.27914801941,1,2,2,1,"District 02","Upper Province","Harmonia"
"2704",10,280,0,766.194098957933,1,2,10,1,"District 10","Upper Province","Harmonia"
"2705",10,274,1,742.462423326493,1,2,10,1,"District 10","Upper Province","Harmonia"
"2706",8,236,1,3061.12950604,1,2,8,0,"District 08","Upper Province","Harmonia"
"2707",10,283,1,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"2708",10,283,1,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"2709",7,202,0,4895.46896770371,1,2,7,0,"District 07","Upper Province","Harmonia"
"2710",2,36,1,971.776816177859,1,2,2,1,"District 02","Upper Province","Harmonia"
"2711",10,283,1,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"2712",10,297,0,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"2713",10,283,1,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"2714",2,44,1,1071.81266490205,1,2,2,1,"District 02","Upper Province","Harmonia"
"2715",8,230,0,2817.77611434645,1,2,8,1,"District 08","Upper Province","Harmonia"
"2716",7,196,1,4895.46896770371,1,2,7,1,"District 07","Upper Province","Harmonia"
"2717",7,205,0,4178.55928624082,1,2,7,0,"District 07","Upper Province","Harmonia"
"2718",1,6,1,1869.09578034314,1,2,1,1,"District 01","Upper Province","Harmonia"
"2719",10,293,1,830.675780553403,1,2,10,1,"District 10","Upper Province","Harmonia"
"2720",1,10,0,1949.9701169926,1,2,1,1,"District 01","Upper Province","Harmonia"
"2721",10,291,0,723.260808930118,1,2,10,1,"District 10","Upper Province","Harmonia"
"2722",1,18,1,1648.75522087179,1,2,1,1,"District 01","Upper Province","Harmonia"
"2723",8,214,1,2853.59530224068,1,2,8,1,"District 08","Upper Province","Harmonia"
"2724",10,284,1,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"2725",10,284,1,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"2726",10,297,0,676.598821257207,1,2,10,1,"District 10","Upper Province","Harmonia"
"2727",8,229,1,3047.27824130679,1,2,8,1,"District 08","Upper Province","Harmonia"
"2728",1,19,0,2027.9689216723,1,2,1,0,"District 01","Upper Province","Harmonia"
"2729",1,19,0,2027.9689216723,1,2,1,1,"District 01","Upper Province","Harmonia"
"2730",10,296,1,739.191663752367,1,2,10,1,"District 10","Upper Province","Harmonia"
"2731",10,280,0,766.194098957933,1,2,10,1,"District 10","Upper Province","Harmonia"
"2732",1,18,1,1648.75522087179,1,2,1,1,"District 01","Upper Province","Harmonia"
"2733",7,203,0,4380.15644478753,1,2,7,0,"District 07","Upper Province","Harmonia"
"2734",2,45,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"2735",10,285,1,822.531900351899,1,2,10,0,"District 10","Upper Province","Harmonia"
"2736",10,285,1,822.531900351899,1,2,10,1,"District 10","Upper Province","Harmonia"
"2737",2,32,1,896.105670655812,1,2,2,0,"District 02","Upper Province","Harmonia"
"2738",2,39,1,1007.60268958534,1,2,2,0,"District 02","Upper Province","Harmonia"
"2739",2,54,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"2740",10,284,1,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"2741",8,237,1,3061.12950604,1,2,8,1,"District 08","Upper Province","Harmonia"
"2742",10,286,0,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"2743",2,47,1,942.455963965596,1,2,2,1,"District 02","Upper Province","Harmonia"
"2744",10,286,0,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"2745",1,24,0,1949.9701169926,1,2,1,1,"District 01","Upper Province","Harmonia"
"2746",7,204,1,4249.68369962365,1,2,7,1,"District 07","Upper Province","Harmonia"
"2747",2,32,1,896.105670655812,1,2,2,0,"District 02","Upper Province","Harmonia"
"2748",2,48,1,993.862652909174,1,2,2,1,"District 02","Upper Province","Harmonia"
"2749",1,16,1,2017.87952405204,1,2,1,1,"District 01","Upper Province","Harmonia"
"2750",10,278,1,810.611148172886,1,2,10,1,"District 10","Upper Province","Harmonia"
"2751",10,294,0,818.519549618475,1,2,10,1,"District 10","Upper Province","Harmonia"
"2752",2,46,1,881.65235338717,1,2,2,1,"District 02","Upper Province","Harmonia"
"2753",10,276,1,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"2754",10,294,0,818.519549618475,1,2,10,1,"District 10","Upper Province","Harmonia"
"2755",10,286,0,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"2756",2,34,0,984.908935315397,1,2,2,1,"District 02","Upper Province","Harmonia"
"2757",2,48,1,993.862652909174,1,2,2,0,"District 02","Upper Province","Harmonia"
"2758",8,231,0,2979.86058110089,1,2,8,1,"District 08","Upper Province","Harmonia"
"2759",1,22,0,1763.45123623678,1,2,1,1,"District 01","Upper Province","Harmonia"
"2760",10,294,0,818.519549618475,1,2,10,1,"District 10","Upper Province","Harmonia"
"2761",10,287,1,684.883704782806,1,2,10,1,"District 10","Upper Province","Harmonia"
"2762",10,287,1,684.883704782806,1,2,10,1,"District 10","Upper Province","Harmonia"
"2763",8,214,1,2853.59530224068,1,2,8,1,"District 08","Upper Province","Harmonia"
"2764",10,287,1,684.883704782806,1,2,10,0,"District 10","Upper Province","Harmonia"
"2765",7,202,0,4895.46896770371,1,2,7,1,"District 07","Upper Province","Harmonia"
"2766",7,188,1,4043.22133365003,1,2,7,1,"District 07","Upper Province","Harmonia"
"2767",7,195,0,4109.77641733151,1,2,7,1,"District 07","Upper Province","Harmonia"
"2768",1,25,0,1635.45880780024,1,2,1,1,"District 01","Upper Province","Harmonia"
"2769",2,34,0,984.908935315397,1,2,2,1,"District 02","Upper Province","Harmonia"
"2770",7,205,0,4178.55928624082,1,2,7,1,"District 07","Upper Province","Harmonia"
"2771",10,299,1,791.492960715978,1,2,10,1,"District 10","Upper Province","Harmonia"
"2772",7,204,1,4249.68369962365,1,2,7,1,"District 07","Upper Province","Harmonia"
"2773",1,20,1,2007.89002145772,1,2,1,0,"District 01","Upper Province","Harmonia"
"2774",7,183,1,4249.68369962365,1,2,7,1,"District 07","Upper Province","Harmonia"
"2775",1,24,0,1949.9701169926,1,2,1,1,"District 01","Upper Province","Harmonia"
"2776",10,287,1,684.883704782806,1,2,10,1,"District 10","Upper Province","Harmonia"
"2777",10,292,0,687.690605212243,1,2,10,1,"District 10","Upper Province","Harmonia"
"2778",1,7,1,1886.4827178347,1,2,1,1,"District 01","Upper Province","Harmonia"
"2779",10,282,1,711.002151151641,1,2,10,0,"District 10","Upper Province","Harmonia"
"2780",1,7,1,1886.4827178347,1,2,1,1,"District 01","Upper Province","Harmonia"
"2781",10,292,0,687.690605212243,1,2,10,0,"District 10","Upper Province","Harmonia"
"2782",10,279,0,726.391808102976,1,2,10,1,"District 10","Upper Province","Harmonia"
"2783",7,187,0,4418.91889120158,1,2,7,1,"District 07","Upper Province","Harmonia"
"2784",10,289,1,699.152115299114,1,2,10,0,"District 10","Upper Province","Harmonia"
"2785",10,289,1,699.152115299114,1,2,10,1,"District 10","Upper Province","Harmonia"
"2786",7,209,0,4196.11625803175,1,2,7,1,"District 07","Upper Province","Harmonia"
"2787",8,228,0,3006.46647914643,1,2,8,1,"District 08","Upper Province","Harmonia"
"2788",8,222,1,2704.6124149751,1,2,8,0,"District 08","Upper Province","Harmonia"
"2789",1,17,1,1940.64011643282,1,2,1,1,"District 01","Upper Province","Harmonia"
"2790",8,231,0,2979.86058110089,1,2,8,1,"District 08","Upper Province","Harmonia"
"2791",10,271,0,708.002142075052,1,2,10,0,"District 10","Upper Province","Harmonia"
"2792",2,38,1,881.65235338717,1,2,2,1,"District 02","Upper Province","Harmonia"
"2793",10,295,1,830.675780553403,1,2,10,1,"District 10","Upper Province","Harmonia"
"2794",8,220,0,2841.55481573334,1,2,8,0,"District 08","Upper Province","Harmonia"
"2795",2,54,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"2796",1,18,1,1648.75522087179,1,2,1,1,"District 01","Upper Province","Harmonia"
"2797",7,205,0,4178.55928624082,1,2,7,1,"District 07","Upper Province","Harmonia"
"2798",2,35,1,1056.27914801941,1,2,2,1,"District 02","Upper Province","Harmonia"
"2799",10,292,0,687.690605212243,1,2,10,0,"District 10","Upper Province","Harmonia"
"2800",2,45,1,903.511502644703,1,2,2,1,"District 02","Upper Province","Harmonia"
"2801",7,204,1,4249.68369962365,1,2,7,1,"District 07","Upper Province","Harmonia"
"2802",10,291,0,723.260808930118,1,2,10,1,"District 10","Upper Province","Harmonia"
"2803",10,291,0,723.260808930118,1,2,10,1,"District 10","Upper Province","Harmonia"
"2804",8,232,1,3033.55176274235,1,2,8,1,"District 08","Upper Province","Harmonia"
"2805",1,11,0,1922.24542338607,1,2,1,0,"District 01","Upper Province","Harmonia"
"2806",1,11,0,1922.24542338607,1,2,1,1,"District 01","Upper Province","Harmonia"
"2807",7,184,0,4286.16167129424,1,2,7,1,"District 07","Upper Province","Harmonia"
"2808",8,227,1,3301.21809474902,1,2,8,1,"District 08","Upper Province","Harmonia"
"2809",10,298,0,752.450707048374,1,2,10,1,"District 10","Upper Province","Harmonia"
"2810",2,40,1,1051.2008828847,1,2,2,1,"District 02","Upper Province","Harmonia"
"2811",1,19,0,2027.9689216723,1,2,1,1,"District 01","Upper Province","Harmonia"
"2812",1,15,0,2017.87952405204,1,2,1,0,"District 01","Upper Province","Harmonia"
"2813",8,219,1,2953.7214531965,1,2,8,1,"District 08","Upper Province","Harmonia"
"2814",10,276,1,780.448872892034,1,2,10,1,"District 10","Upper Province","Harmonia"
"2815",8,225,0,2715.51811019678,1,2,8,1,"District 08","Upper Province","Harmonia"
"2816",10,276,1,780.448872892034,1,2,10,0,"District 10","Upper Province","Harmonia"
"2817",7,196,1,4895.46896770371,1,2,7,0,"District 07","Upper Province","Harmonia"
"2818",1,3,1,1988.20482516892,1,2,1,0,"District 01","Upper Province","Harmonia"
"2819",7,194,1,4109.77641733151,1,2,7,1,"District 07","Upper Province","Harmonia"
"2820",10,277,0,699.152115299114,1,2,10,1,"District 10","Upper Province","Harmonia"
"2821",10,296,1,739.191663752367,1,2,10,1,"District 10","Upper Province","Harmonia"
"2822",10,275,1,773.255795722523,1,2,10,0,"District 10","Upper Province","Harmonia"
"2823",1,18,1,1648.75522087179,1,2,1,1,"District 01","Upper Province","Harmonia"
"2824",2,56,0,950.65123321747,1,2,2,1,"District 02","Upper Province","Harmonia"
"2825",10,274,1,742.462423326493,1,2,10,0,"District 10","Upper Province","Harmonia"
"2826",10,274,1,742.462423326493,1,2,10,1,"District 10","Upper Province","Harmonia"
"2827",1,18,1,1648.75522087179,1,2,1,0,"District 01","Upper Province","Harmonia"
"2828",2,49,1,963.214905903164,1,2,2,0,"District 02","Upper Province","Harmonia"
"2829",10,274,1,742.462423326493,1,2,10,1,"District 10","Upper Province","Harmonia"
"2830",10,274,1,742.462423326493,1,2,10,1,"District 10","Upper Province","Harmonia"
"2831",10,287,1,684.883704782806,1,2,10,1,"District 10","Upper Province","Harmonia"
"2832",10,273,1,705.02734315877,1,2,10,1,"District 10","Upper Province","Harmonia"
"2833",1,16,1,2017.87952405204,1,2,1,1,"District 01","Upper Province","Harmonia"
"2834",8,235,1,2993.10440590578,1,2,8,1,"District 08","Upper Province","Harmonia"
